,nome,verso
6379,Samba do Ernesto,"Que pediu desculpas, mas nós não aceitemos"
6380,Samba do Ernesto,"Isso não se faz, Arnesto, nós não se importa"
6381,Samba do Ernesto,Mas você devia ter ponhado um recado na porta
6382,Samba do Ernesto,"Um recado assim ói: Ói, turma, num deu pra esperá"
6383,Samba do Ernesto,"Ah, duvido que isso num faz mar, num tem importância"
6384,Samba do Ernesto,Assinado em cruz porque não sei escrever
6385,Samba do Ernesto,Arnesto
6386,Santa Rita de Sampa,Defensora dos frascos e comprimidos
6387,Santa Rita de Sampa,"De nós malucos, sois a beleza"
6388,Santa Rita de Sampa,Protetora dos animais abatidos
6389,Santa Rita de Sampa,Prato cheio de sobremesa
6390,Santa Rita de Sampa,Deolinda dos sem rainha
6391,Santa Rita de Sampa,Deusa pagã do Butantã
6392,Santa Rita de Sampa,Heavy metal de Santa Izildinha
6393,Santa Rita de Sampa,Joana Dark do Lexotan
6394,Santa Rita de Sampa,Bendita Rita da Lua cheia
6395,Santa Rita de Sampa,Rogai por mim nesse começo de fim
6396,Santa Rita de Sampa,O espinho nosso de cada testa
6397,Santa Rita de Sampa,Milagrosa seja vossa festa
6398,Santa Rita de Sampa,Sois o lazer de quem trampa
6399,Santa Rita de Sampa,Bendita Santa Rita de Sampa
6400,Santa Rita de Sampa,Santa Rita de Sampa
6401,Santa Rita de Sampa,Santa Rita
6402,Santa Rita de Sampa,Desvairada da Paulicéia
6403,Santa Rita de Sampa,Virgem e martir de toda a gentalha
6404,Santa Rita de Sampa,Mãe menininha da Pompéia
6405,Santa Rita de Sampa,Fogo de Camile Paspaglia
6406,Santa Rita de Sampa,Marginal de Vila Mariana
6407,Santa Rita de Sampa,Tia tiete do tietê
6408,Santa Rita de Sampa,Sofredora corintiana
6409,Santa Rita de Sampa,Padroeira de São Gererê
6410,Santa Rita de Sampa,Bendita Rita da Lua cheia
6411,Santa Rita de Sampa,Rogai por mim nesse começo de fim
6412,Santa Rita de Sampa,O espinho nosso de cada testa
6413,Santa Rita de Sampa,Milagrosa seja vossa festa
6414,Santa Rita de Sampa,Sois o lazer de quem trampa
6415,Santa Rita de Sampa,Bendita Santa Rita de Sampa
6416,Santa Rita de Sampa,Santa Rita de Sampa
6417,Santa Rita de Sampa,Santa Rita
6418,Sassaricando,Sa-sassaricando!
6419,Sassaricando,Todo mundo leva a vida no arame
6420,Sassaricando,Sa-sassaricando!
6421,Sassaricando,"O brotinho, a viúva e a madame!"
6422,Sassaricando,Sentaram no ovo do colombo
6423,Sassaricando,Foi um assombro!
6424,Sassaricando,Sassaricando
6425,Sassaricando,Quem não tem seu sassarico
6426,Sassaricando,Sassarica mesmo só!
6427,Sassaricando,Porque sem sassaricar
6428,Sassaricando,Esta vida é um nó!
6429,Saúde,Me cansei de lero-lero
6430,Saúde,"Dá licença, mas eu vou sair do sério"
6431,Saúde,Quero mais saúde
6432,Saúde,Me cansei de escutar opiniões
6433,Saúde,De como ter um mundo melhor
6434,Saúde,"Mas ninguém sai de cima, nesse chove não molha"
6435,Saúde,Eu sei que agora eu vou é cuidar mais de mim
6436,Saúde,Como vai? Tudo bem
6437,Saúde,"Apesar, contudo, todavia, mas, porém"
6438,Saúde,"As águas vão rolar, não vou chorar"
6439,Saúde,Se por acaso morrer do coração
6440,Saúde,É sinal que amei demais
6441,Saúde,Mas enquanto estou viva e cheia de graça
6442,Saúde,Talvez ainda faça um monte de gente feliz
6443,Saúde,Como vai? Tudo bem
6444,Saúde,"Apesar, contudo, todavia, mas, porém"
6445,Saúde,"As águas vão rolar, não vou chorar, não"
6446,Saúde,Se por acaso morrer do coração
6447,Saúde,É sinal que amei demais
6448,Saúde,Mas enquanto estou viva e cheia de graça
6449,Saúde,Talvez ainda faça um monte de gente feliz
6450,Scarlet Moon,Moça do bando da lua
6451,Scarlet Moon,Chega em casa
6452,Scarlet Moon,Põe fogo na brasa
6453,Scarlet Moon,E vai pra rua
6454,Scarlet Moon,Namoradeira
6455,Scarlet Moon,Menina bonita
6456,Scarlet Moon,Volta e meia
6457,Scarlet Moon,Vira uma sereia selenita
6458,Scarlet Moon,"Escarlete, lua serenata"
6459,Scarlet Moon,Colombina
6460,Scarlet Moon,Ela só combina
6461,Scarlet Moon,Com a prata
6462,Scarlet Moon,Com a luz do sol
6463,Scarlet Moon,É minguante
6464,Scarlet Moon,Num quarto crescente
6465,Scarlet Moon,Debaixo do lençol
6466,Scarlet Moon,Lua nova
6467,Scarlet Moon,Blue moon
6468,Scarlet Moon,Vira rosa
6469,Scarlet Moon,E fica toda cheia
6470,Se Manca,Guarde seu drama para sua mamma
6471,Se Manca,Freud já explicou
6472,Se Manca,Tem alguma nóia aí na história
6473,Se Manca,Que você deletou
6474,Se Manca,Eu não sou Jung
6475,Se Manca,Mas você confunde
6476,Se Manca,Pau com pedra
6477,Se Manca,Nem sou Lacan
6478,Se Manca,Pra te botar no divã
6479,Se Manca,E ouvir sua merda
6480,Se Manca,Se manca neném!
6481,Se Manca,Gente mala a gente trata com desdém
6482,Se Manca,Se manca neném!
6483,Se Manca,Enfia sua nóia e passe bem
6484,Se Manca,Não me vem falar de Jesus
6485,Se Manca,Você é pecador
6486,Se Manca,Não me vem com papo ecológico
6487,Se Manca,Você é poluidor
6488,Se Manca,Não vem arrotar sua grana
6489,Se Manca,Você é mão de vaca
6490,Se Manca,Não vem se achando bacana
6491,Se Manca,Você é babaca
6492,Sem Cerimônia,Hey! Quem me escuta?
6493,Sem Cerimônia,Será que eu posso me chegar?
6494,Sem Cerimônia,Sem cerimônia
6495,Sem Cerimônia,"Eu só vim trazer, digamos, uma presença"
6496,Sem Cerimônia,Suspeita
6497,Sem Cerimônia,Sujeita
6498,Sem Cerimônia,A sua indiferença é uma coisa que me preocupa
6499,Sem Cerimônia,Às vezes você me irrita
6500,Sem Cerimônia,E eu não sei bem de quem é a culpa
6501,Sem Cerimônia,A culpa
6502,Sem Cerimônia,De quem é a culpa
6503,Sem Cerimônia,Eu não sei
6504,Sem Cerimônia,Voe comigo e sinta o que eu sinto
6505,Sem Cerimônia,E o culpado disso tudo é o sol
6506,Sem Cerimônia,Que não pára de nascer
6507,Sem Cerimônia,Sem a menor cerimônia
6508,Sem Cerimônia,Ele não precisa pedir pra aparecer
6509,Sem Cerimônia,Ninguém
6510,Sem Cerimônia,Ninguém
6511,Sem Cerimônia,Por gentileza será que eu posso lhe dizer
6512,Sem Cerimônia,Sem cerimônia
6513,Sem Cerimônia,Eu estou aqui pra viajar com você
6514,Sem Cerimônia,Será que eu posso?
6515,Sem Cerimônia,Posso?
6516,Sem Cerimônia,Então venha
6517,Sem Cerimônia,Voe comigo e sinta o que eu sinto
6518,"Sem Endereço (Memphis, Tennessee)",Em meados de janeiro uma carta recebi
6519,"Sem Endereço (Memphis, Tennessee)",Numa tarde ensolarada cuja data me esqueci
6520,"Sem Endereço (Memphis, Tennessee)",Nessa carta o remetente se esqueceu de dar o nome
6521,"Sem Endereço (Memphis, Tennessee)","O envelope só trazia Teresina, Piauí"
6522,"Sem Endereço (Memphis, Tennessee)",Na mensagem d eternura declarava seu amor
6523,"Sem Endereço (Memphis, Tennessee)","Se dizia abandonado, sem ninguém, sem um olhar"
6524,"Sem Endereço (Memphis, Tennessee)",Passei horas meditanto na mensagem que eu li
6525,"Sem Endereço (Memphis, Tennessee)",Sem querer fui gostando do rapaz do Piauí
6526,"Sem Endereço (Memphis, Tennessee)",Sempre que eu ouçoalguém falar em Piauí
6527,"Sem Endereço (Memphis, Tennessee)",Sinto uma saudade do rapaz que eu nunca vi
6528,"Sem Endereço (Memphis, Tennessee)","Vivelonge, tão distante, mas é meu seu coração"
6529,"Sem Endereço (Memphis, Tennessee)",Quanto mais o tempo passa mais aumenta essa paixão
6530,"Sem Endereço (Memphis, Tennessee)",Esta é minha história toda cheia de emoção
6531,"Sem Endereço (Memphis, Tennessee)",De alguém sem endereço que soluça em solidão
6532,"Sem Endereço (Memphis, Tennessee)",Se ele ainda me adora ou se acaso eu o perdi
6533,"Sem Endereço (Memphis, Tennessee)",Quero que você pergunte pro rapaz do Piauí!
6534,Shangrilá,De repente eu me vejo
6535,Shangrilá,"Amarelada, bodeada, sem ninguém"
6536,Shangrilá,Nessas horas aparece a preguiça
6537,Shangrilá,A vontade de sumir... de vez
6538,Shangrilá,Se me der na telha sou capaz
6539,Shangrilá,De enlouquecer
6540,Shangrilá,E mandar tudo pr´aquele lugar
6541,Shangrilá,E fugir com você pra Shangrilá
6542,Shangrilá,E me deixar levar
6543,Shangrilá,Por um beijo eterno
6544,Shangrilá,Por seu corpo envolvente
6545,Shangrilá,Mais quente que o inferno
6546,She Loves You,She loves you
6547,She Loves You,She loves you
6548,She Loves You,She loves you
6549,She Loves You,You think you've lost your love
6550,She Loves You,Well I saw her yesterday
6551,She Loves You,It's you she's thinking of
6552,She Loves You,And she told me what to say
6553,She Loves You,She said she loves you
6554,She Loves You,And you know that can't be bad
6555,She Loves You,She loves you
6556,She Loves You,And you know you should be glad
6557,She Loves You,She said you hurt her so
6558,She Loves You,She almost lost her mind
6559,She Loves You,But now she says she knows
6560,She Loves You,Your're not the hurting kind
6561,She Loves You,She said she loves you
6562,She Loves You,And you know that can't be bad
6563,She Loves You,She loves you
6564,She Loves You,And you know you should be glad
6565,She Loves You,"She loves you, yeah yeah yeah"
6566,She Loves You,"She loves you, yeah yeah yeah"
6567,She Loves You,With a love like that
6568,She Loves You,You know you should be glad
6569,She Loves You,You know it's up to you
6570,She Loves You,I think it's only fair
6571,She Loves You,Pride can hurt you too
6572,She Loves You,Apologise to her
6573,She Loves You,Because she loves you
6574,She Loves You,And you know that can't be bad
6575,She Loves You,She loves you
6576,She Loves You,And you know you should be glad
6577,Só de Você,Será que a gente ainda será
6578,Só de Você,"A velha estória de amor que sempre acaba bem, meu bem"
6579,Só de Você,Meio démodé para hoje em dia
6580,Só de Você,"Antigamente, tudo era bem mais chique"
6581,Só de Você,Porque a gente nem sabe porque
6582,Só de Você,Mas acontece que eu nasci pra ser só de você
6583,Só de Você,É claro que a sorte também ajudou
6584,Só de Você,"Ultimamente, um romance dura pouco"
6585,Só de Você,"Cola, seu rosto no meu rosto"
6586,Só de Você,"Enrola, seu corpo no meu corpo"
6587,Só de Você,"Agora, está na hora de dançar"
6588,Só Vejo Azul,Não sei porque fico vendo tudo azul
6589,Só Vejo Azul,A vida toda vivo vendo azul da cor do mar
6590,Só Vejo Azul,"Vejo São Paulo, Rio, também vejo o Brasil"
6591,Só Vejo Azul,Detrás da minha lente angular e cor de anil
6592,Só Vejo Azul,Deixei meu carro quieto na zona sul
6593,Só Vejo Azul,Vim caminhando pela avenida principal
6594,Só Vejo Azul,Estacionei meu corpo nessa zona azul
6595,Só Vejo Azul,No meio desse imenso território nacional
6596,Só Vejo Azul,Estou de frente para a América do Sul
6597,Só Vejo Azul,Saindo sozinha do Teatro Municipal
6598,Só Vejo Azul,Vejo você junto do Cruzeiro do Sul
6599,Só Vejo Azul,Lado a lado azulados via transversal
6600,Só Vejo Azul,Estou fluindo sobre o Anhangabaú
6601,Só Vejo Azul,"No Viaduto do Chá, suspensa, solta no ar"
6602,Só Vejo Azul,"Com um olho de vidro azul, outro blue"
6603,Só Vejo Azul,"Olho pra você tão cinza, azulo-te só de olhar"
6604,Só Vejo Azul,"Azulo o mar, azulo a Terra, um quasar eu faço azular"
6605,Só Vejo Azul,"Azulo o roxo, azulo o boto cor-de-rosa só de olhar"
6606,Só Vejo Azul,"Azulo o ar, azulo as feras, Lua Nova eu faço azular"
6607,Só Vejo Azul,"Azulo a água, azulo a dor, meu amor azulo só de olhar, só de olhar, só de olhar"
6608,Só Vejo Azul,Venha até São Paulo ver o que é bom pra tosse
6609,Só Vejo Azul,A vida toda vivo vendo tudo azul da cor do mar
6610,Só Vejo Azul,Venha até São Paulo ver Itamar Assumpção tomar posse
6611,Só Vejo Azul,Detrás de minha lente angular e cor de anil
6612,Só Vejo Azul,Não sei porque eu fico vendo tudo azul
6613,Só Vejo Azul,Estou de frente para a América do Sul
6614,Só Vejo Azul,"Azulo o mar, azulo o ar"
6615,Só Vejo Azul,"Azulo a Terra, azulo as feras"
6616,Só Vejo Azul,"Azulo o roxo, azulo o boto cor-de-rosa"
6617,Só Vejo Azul,"Azulo a água, azulo a dor, o meu amor!"
6618,Sou Fiel,Sou Fiel
6619,Sou Fiel,Sou fiel de coração
6620,Sou Fiel,Sou fiel a uma paixão
6621,Sou Fiel,Sou fiel graças a Deus
6622,Sou Fiel,Sou fiel a uma religião
6623,Sou Fiel,Timão ê-ô
6624,Sou Fiel,Timão eu sou
6625,Sou Fiel,Eu sou a garra dos gaviões
6626,Sou Fiel,Eu sou a raça nas decisões
6627,Sou Fiel,Eu sou a farra nas explosões
6628,Sou Fiel,Sou fiel de coração
6629,Sou Fiel,Sou fiel a uma paixão
6630,Sou Fiel,Sou fiel graças a Deus
6631,Sou Fiel,Sou fiel a uma religião
6632,Sou Fiel,Timão ê-ô
6633,Sou Fiel,Timão eu sou
6634,Sou Fiel,Eu sou 25 milhões
6635,Sou Fiel,De corações fiéis
6636,Sou Fiel,Ao campeão dos campeões
6637,Sou Fiel,Eu sou uma nação
6638,Sou Fiel,Sou fiel de coração
6639,Sou Fiel,Sou fiel a uma paixão
6640,Sou Fiel,Sou fiel graças a Deus
6641,Sou Fiel,Sou fiel a uma religião
6642,Sou Fiel,Timão ê-ô
6643,Sou Fiel,Timão eu sou
6644,Sou Fiel,Eu sou o pavilhão 9
6645,Sou Fiel,Sou a camisa 12
6646,Sou Fiel,E a estrela do timão
6647,Sou Fiel,Eu sou uma nação
6648,Sou Fiel,Sou fiel de coração
6649,Sou Fiel,Sou fiel a uma paixão
6650,Sou Fiel,"Sou fiel, orra meu"
6651,Sou Fiel,Sou fiel a uma religião
6652,Sou Fiel,Ê-o timão
6653,Sou Fiel,Eu sou timão
6654,Sou Fiel,Eu sou fiel
6655,Sou Fiel,Sou uma nação
6656,Status,Sempre falta alguma coisa
6657,Status,Na saudade de não sei o quê
6658,Status,Existe gosto pra tudo no mundo
6659,Status,"Pois é, minha vontade de ficar com você"
6660,Status,"Mas por favor, não me condene por isso não"
6661,Status,É tudo tão comercial
6662,Status,Que eu estou consumindo os produtos
6663,Status,E vou provando o que aparece na frente
6664,Status,"Mas acredite, ainda tenho um vazio"
6665,Status,Dentro de mim
6666,Status,"Oh oh oh, yeah!"
6667,Status,Mas meu amigo deixe se enganar
6668,Status,É tudo imitação
6669,Status,Estão fazendo propaganda barata
6670,Status,"Da minha satisfação, não"
6671,Status,"Mas por favor, não me leve a mal"
6672,Status,Isso faz parte do programa você sabe
6673,Status,Que eu não posso arriscar meu status
6674,Status,De estar em todas e não ser de nenhuma
6675,Status,E o meu maior lucro nesse negócio
6676,Status,É não me envolver
6677,Status,"Mas por favor, não me leve a mal"
6678,Status,Isso faz parte do programa você sabe
6679,Status,Que eu não posso arriscar meu status
6680,Status,De estar em todas e não ser de nenhuma
6681,Status,E o meu maior lucro nesse negócio
6682,Status,É não me envolver
6683,Strip Tease,Eu avistei um garotão no mesmo elevador
6684,Strip Tease,Olhou pra mim e logo vi que ele era bom de amor
6685,Strip Tease,Que graça!
6686,Strip Tease,Que massa!
6687,Strip Tease,Caí na teia!
6688,Strip Tease,Eu só queria aquele gato na veia!
6689,Strip Tease,"1º andar: Blusa, calcinha, tênis, saia-de-prega"
6690,Strip Tease,"2º andar: Meia, sapato, cinto, calça, cueca"
6691,Strip Tease,Take it easy!
6692,Strip Tease,Strip tease!
6693,Strip Tease,Que sorte!
6694,Strip Tease,Eu assaltei o garotão na caixa forte!
6695,"Sucesso, Aqui Vou Eu (Build Up)",Já estou até vendo
6696,"Sucesso, Aqui Vou Eu (Build Up)",Meu nome brilhando
6697,"Sucesso, Aqui Vou Eu (Build Up)",E o mundo aplaudindo
6698,"Sucesso, Aqui Vou Eu (Build Up)",Ao me ver cantar
6699,"Sucesso, Aqui Vou Eu (Build Up)",Ao me ver dançar
6700,"Sucesso, Aqui Vou Eu (Build Up)",I wanna be a star!
6701,"Sucesso, Aqui Vou Eu (Build Up)",Como Ginger Rogers vou sapatear
6702,"Sucesso, Aqui Vou Eu (Build Up)",Mais de mil vestidos vou poder usar
6703,"Sucesso, Aqui Vou Eu (Build Up)",Num show de cores em cinemascope
6704,"Sucesso, Aqui Vou Eu (Build Up)",Eu direi adeus aos sonhos meus
6705,"Sucesso, Aqui Vou Eu (Build Up)","Sucesso, aqui vou eu!"
6706,"Sucesso, Aqui Vou Eu (Build Up)","Rádio, televisão, revistas, muito mais, ah"
6707,"Sucesso, Aqui Vou Eu (Build Up)","Meu rosto, meu sorriso, à venda nos jornais"
6708,"Sucesso, Aqui Vou Eu (Build Up)","Paris Match, N.Y.Times, Look, Life, BBC of London"
6709,"Sucesso, Aqui Vou Eu (Build Up)",Here I come:
6710,"Sucesso, Aqui Vou Eu (Build Up)","Maquiagem, ""mis-en-scène"" para o Oscar cobiçado"
6711,"Sucesso, Aqui Vou Eu (Build Up)","Luzes, câmera... ação!"
6712,"Sucesso, Aqui Vou Eu (Build Up)","Eu vou lutar, eu vou subir"
6713,"Sucesso, Aqui Vou Eu (Build Up)",Eu vou ganhar e conseguir!
6714,"Sucesso, Aqui Vou Eu (Build Up)",Será que algum dia
6715,"Sucesso, Aqui Vou Eu (Build Up)",Famosa eu seria?
6716,"Sucesso, Aqui Vou Eu (Build Up)",Meu sonho acontecia
6717,"Sucesso, Aqui Vou Eu (Build Up)",E eu direi goodbye!
6718,"Sucesso, Aqui Vou Eu (Build Up)","Mamãe, papai"
6719,"Sucesso, Aqui Vou Eu (Build Up)",I wanna be a star!
6720,"Sucesso, Aqui Vou Eu (Build Up)",Abram alas
6721,"Sucesso, Aqui Vou Eu (Build Up)",Eu vou passar
6722,"Sucesso, Aqui Vou Eu (Build Up)","Sucesso, aqui vou eu!"
6723,"Sucesso, Aqui Vou Eu (Build Up)",Abram alas
6724,"Sucesso, Aqui Vou Eu (Build Up)",I wanna be a star!
6725,"Sucesso, Aqui Vou Eu (Build Up)","Sucesso, aqui vou eu!"
6726,"Sucesso, Aqui Vou Eu (Build Up)","Sucesso, aqui vou eu! Ah!"
6727,Superficie do Planeta,Estou sozinha
6728,Superficie do Planeta,Na superficie do planeta
6729,Superficie do Planeta,A esperar o ano
6730,Superficie do Planeta,Em que irei ver
6731,Superficie do Planeta,Eu verei descer
6732,Superficie do Planeta,Num disco prateado a voz do deus
6733,Superficie do Planeta,Que ensinará a musica
6734,Superficie do Planeta,Que nos dará a terra
6735,Superficie do Planeta,Eles irão ver
6736,Superficie do Planeta,Eles irão crer
6737,Superficie do Planeta,Voces irão ver
6738,Superficie do Planeta,Voces irão crer
6739,Superstafa,A linha tá sempre ocupada
6740,Superstafa,O sinal demora a abrir
6741,Superstafa,O carro tá sempre enguiçado
6742,Superstafa,Choro na hora de sorrir
6743,Superstafa,Ah! Deixa estar que eu me vingo dela
6744,Superstafa,Ah! Deixa estar vou tocar pra ela
6745,Superstafa,"Ah! Deixa estar meus amigos, mas o que se passa"
6746,Superstafa,É a superstafa
6747,Superstafa,Sempre tem que pagar a taxa
6748,Superstafa,Na guitarra falta uma corda
6749,Superstafa,Custo muito para dormir
6750,Superstafa,Mas qualquer coisinha me acorda
6751,Superstafa,Ah! Deixa estar que eu me vingo dela
6752,Superstafa,Ah! Deixa estar vou tocar pra ela
6753,Superstafa,"Ah! Deixa estar meus amigos, mas o que se passa"
6754,Superstafa,Chove só nos fins de semana
6755,Superstafa,Quando a gente quer ir à praia
6756,Superstafa,A caneta vive falhando
6757,Superstafa,Sempre pinga café na saia
6758,Superstafa,O filme que a gente quer ver
6759,Superstafa,Tá com lotação esgotada
6760,Superstafa,A água para de correr
6761,Superstafa,Quando estou toda ensaboada
6762,Superstafa,"É a superstafa,"
6763,Superstafa,É a superstafa
6764,Tão,Tão boazinha
6765,Tão,Tão certinha
6766,Tão,Tão discreta
6767,Tão,Tão correta
6768,Tão,Tão modesta
6769,Tão,Tão honesta
6770,Tão,Tão decente
6771,Tão,Tão boa gente
6772,Tão,Tão cordata
6773,Tão,Tão sensata
6774,Tão,Tão tão tão
6775,Tão,Tão tão... chata!
6776,Tão,Chata!
6777,Tão,Tão chata paca!
6778,Tão,Tão risonha
6779,Tão,Tão idônea
6780,Tão,Tão sincera
6781,Tão,Tão galera
6782,Tão,Tão normal
6783,Tão,Tão legal
6784,Tão,Tão jovem
6785,Tão,Tão nobre
6786,Tão,Tão dotada
6787,Tão,Tão centrada
6788,Tão,Tão tão tão
6789,Tão,Tão tão... chata!
6790,Tão,Chata!
6791,Tão,Tão chata paca!
6792,Tão,Tão gentil
6793,Tão,Tão servil
6794,Tão,Tão segura
6795,Tão,Tão doçura
6796,Tão,Tão cristã
6797,Tão,Tão irmã
6798,Tão,Tão na luta
6799,Tão,Tão enxuta
6800,Tão,Tão grata
6801,Tão,Tão exata
6802,Tão,Tão tão tão
6803,Tão,Tão tão... chata!
6804,Tão,Chata!
6805,Tão,Tão chata paca!
6806,Tapupukitipa,Yeah! Yeah! Yeah!
6807,Tapupukitipa,Tapu pukitipa!
6808,Tapupukitipa,Yeah! Yeah! Yeah!
6809,Tapupukitipa,Tapu pukitipa!
6810,Tapupukitipa,Uuuuh!
6811,Tataratlantes,Sou uma dinossaura
6812,Tataratlantes,Com aura de iguana
6813,Tataratlantes,Divina batráquia
6814,Tataratlantes,Pós terráquea mundana
6815,Tataratlantes,Às vezes renasço do amor
6816,Tataratlantes,Por falta dele até morro
6817,Tataratlantes,Mas sobrevivo a dor
6818,Tataratlantes,Senão pronto socorro
6819,Tataratlantes,Às vezes vegeto
6820,Tataratlantes,Às vezes sou canibal
6821,Tataratlantes,Nem deusa nem animal
6822,Tataratlantes,Apenas humana anima insana
6823,Tataratlantes,Mera mortal
6824,Tataratlantes,"Cara de pau, cara pálida"
6825,Tataratlantes,Magra esquálida
6826,Tataratlantes,Da tribo dos seres falantes
6827,Tataratlantes,Tataratlantes
6828,Tataratlantes,Mamutes mutantes
6829,Tataratlantes,Tatatatatatatataratlantes
6830,Tataratlantes,Mamutes mutantes
6831,Tataratlantes,Filha da terra
6832,Tataratlantes,Neta da lua
6833,Tataratlantes,Herdeira do Sol
6834,Tataratlantes,Menina de rua
6835,Tataratlantes,Eis me aqui vivo
6836,Tataratlantes,Aguardando o sinal
6837,Tataratlantes,Babe me dê um motivo
6838,Tataratlantes,It's never and now
6839,Tataratlantes,"Faço de conta, faço arte"
6840,Tataratlantes,"Sou Appolo, sou Dionísio"
6841,Tataratlantes,Vênus e Marte dançando
6842,Tataratlantes,Na beira do abismo
6843,Tataratlantes,Mamutes mutantes
6844,Tataratlantes,Tatatatatatatataratlantes
6845,Tatibitati,Quando eu nasci
6846,Tatibitati,Minha mãe dizia
6847,Tatibitati,Tome cuidado
6848,Tatibitati,Com o bicho papão
6849,Tatibitati,Não dê ouvidos
6850,Tatibitati,Às más companhias
6851,Tatibitati,Siga o instinto
6852,Tatibitati,Do seu coração
6853,Tatibitati,Fiquei mocinha
6854,Tatibitati,Sabe como é...
6855,Tatibitati,O tal bicho papão
6856,Tatibitati,Virou meu namorado
6857,Tatibitati,Eu sou má companhia
6858,Tatibitati,Pra quem não tiver
6859,Tatibitati,Um coração que vive apaixonado
6860,Tatibitati,Sempre fui levada-da-breca
6861,Tatibitati,Brincar de médico
6862,Tatibitati,É melhor que boneca...
6863,Tatibitati,Sempre fui levada-da-breca...
6864,Teimosia,"Não vem cá, não vem"
6865,Teimosia,Eu vou sim eu vou
6866,Teimosia,Eu sou teimoso vc é teimosa
6867,Teimosia,Nós somos teimosos
6868,Teimosia,Não vem cá não vem
6869,Teimosia,Não vem que eu vou aí
6870,Teimosia,Eu vou sim eu vou
6871,Teimosia,Você que fique aí eu sou teimoso você é teimosa
6872,Teimosia,Nós somos teimosos
6873,Televisão (part. Titãs),A televisão
6874,Televisão (part. Titãs),Me deixou burro
6875,Televisão (part. Titãs),Muito burro demais
6876,Televisão (part. Titãs),Oi! Oi! Oi!
6877,Televisão (part. Titãs),Agora todas coisas
6878,Televisão (part. Titãs),Que eu penso
6879,Televisão (part. Titãs),Me parecem iguais
6880,Televisão (part. Titãs),Oi! Oi! Oi!
6881,Televisão (part. Titãs),O sorvete me deixou gripado
6882,Televisão (part. Titãs),Pelo resto da vida
6883,Televisão (part. Titãs),E agora toda noite
6884,Televisão (part. Titãs),Quando deito
6885,Televisão (part. Titãs),"É boa noite, querida"
6886,Televisão (part. Titãs),"Oh! Cride, fala pra mãe"
6887,Televisão (part. Titãs),Que eu nunca li num livro
6888,Televisão (part. Titãs),Que o espirro
6889,Televisão (part. Titãs),Fosse um vírus sem cura
6890,Televisão (part. Titãs),Vê se me entende
6891,Televisão (part. Titãs),Pelo menos uma vez
6892,Televisão (part. Titãs),Criatura!
6893,Televisão (part. Titãs),"Oh! Cride, fala pra mãe"
6894,Televisão (part. Titãs),A mãe diz pra eu fazer
6895,Televisão (part. Titãs),Alguma coisa
6896,Televisão (part. Titãs),Mas eu não faço nada
6897,Televisão (part. Titãs),Oi! Oi! Oi!
6898,Televisão (part. Titãs),A luz do sol me incomoda
6899,Televisão (part. Titãs),Então deixa
6900,Televisão (part. Titãs),A cortina fechada
6901,Televisão (part. Titãs),Oi! Oi! Oi!
6902,Televisão (part. Titãs),É que a televisão
6903,Televisão (part. Titãs),Me deixou burra
6904,Televisão (part. Titãs),Muito burra demais
6905,Televisão (part. Titãs),E agora eu vivo
6906,Televisão (part. Titãs),Dentro dessa jaula
6907,Televisão (part. Titãs),Junto dos animais
6908,Televisão (part. Titãs),"Oh! Cride, fala pra mãe"
6909,Televisão (part. Titãs),Que tudo que a antena captar
6910,Televisão (part. Titãs),Meu coração captura
6911,Televisão (part. Titãs),Vê se me entende
6912,Televisão (part. Titãs),Pelo menos uma vez
6913,Televisão (part. Titãs),Criatura
6914,Televisão (part. Titãs),"Oh! Cride, fala pra mãe"
6915,Televisão (part. Titãs),A mãe diz pra eu fazer
6916,Televisão (part. Titãs),Alguma coisa
6917,Televisão (part. Titãs),Mas eu não faço nada
6918,Televisão (part. Titãs),Oi! Oi! Oi!
6919,Televisão (part. Titãs),A luz do sol me incomoda
6920,Televisão (part. Titãs),Então deixo
6921,Televisão (part. Titãs),A cortina fechada
6922,Televisão (part. Titãs),Oi! Oi! Oi!
6923,Televisão (part. Titãs),É que a televisão
6924,Televisão (part. Titãs),Me deixou burra
6925,Televisão (part. Titãs),Muito burra demais
6926,Televisão (part. Titãs),E agora eu vivo
6927,Televisão (part. Titãs),Dentro dessa jaula
6928,Televisão (part. Titãs),Junto dos animais
6929,Televisão (part. Titãs),E eu digo
6930,Televisão (part. Titãs),"Oh! Cride, fala pra mãe"
6931,Televisão (part. Titãs),Que tudo que a antena captar
6932,Televisão (part. Titãs),Meu coração captura
6933,Televisão (part. Titãs),Vê se me entende
6934,Televisão (part. Titãs),Pelo menos uma vez
6935,Televisão (part. Titãs),Criatura
6936,Televisão (part. Titãs),"Oh! Cride, fala pra mãe"
6937,Televisão (part. Titãs),Oh! Oh! Oh! Oh! Oh! Oh!
6938,Televisão (part. Titãs),Oh! Oh! Oh! Oh! Oh! Oh!
6939,Televisão (part. Titãs),Oh! Oh! Oh! Oh! Oh! Oh!
6940,Tempo Nublado,Nesse dia cinza em que as pessoas passam
6941,Tempo Nublado,Vestidas de chuva
6942,Tempo Nublado,Sem falar
6943,Tempo Nublado,Nessas vidas mudas
6944,Tempo Nublado,"Houve sonhos, choros"
6945,Tempo Nublado,Que minha vidraça vai embaçar
6946,Tempo Nublado,"Casas desbotadas, como manchas tristes"
6947,Tempo Nublado,Daquele roupa que não se usa mais
